id,video_name,channel_name,channel_id,date,duration,region_code,region_name,category,statistics,channel_stat
4197,"We Spent £100,000 On MrBeast’s Credit Card Ft Speed",Chunkz,UCv-GNHtqM97EaU_i7gN_Ikw,2022-11-13T15:11:22Z,PT14M34S,NO,Norway,24,"{'viewCount': '7913475', 'likeCount': '457326', 'favoriteCount': '0', 'commentCount': '10055'}","{'viewCount': '196742568', 'subscriberCount': '2690000', 'hiddenSubscriberCount': False, 'videoCount': '222'}"
4198,"We Put ""As Seen On TV"" Cleaning Products TO THE TEST",Cold Ones,UCfbnTUxUech4P1XgYUwYuKA,2022-11-19T19:00:06Z,PT22M46S,NO,Norway,23,"{'viewCount': '1848624', 'likeCount': '79785', 'favoriteCount': '0', 'commentCount': '2419'}","{'viewCount': '272027530', 'subscriberCount': '2600000', 'hiddenSubscriberCount': False, 'videoCount': '91'}"
4199,In Defense of the Switched Outlet,Technology Connections,UCy0tKL1T7wFoYcxCe0xjN6Q,2022-11-28T17:09:40Z,PT15M54S,NO,Norway,28,"{'viewCount': '474597', 'likeCount': '30949', 'favoriteCount': '0', 'commentCount': '7372'}","{'viewCount': '201091594', 'subscriberCount': '1790000', 'hiddenSubscriberCount': False, 'videoCount': '167'}"
4200,Dodging Russian bullets in Ukraine's freezing trenches,Channel 4 News,UCTrQ7HXWRRxr7OsOtodr2_w,2022-11-28T19:29:11Z,PT11M41S,NO,Norway,25,"{'viewCount': '1132933', 'likeCount': '18167', 'favoriteCount': '0', 'commentCount': '3828'}","{'viewCount': '1225355318', 'subscriberCount': '2380000', 'hiddenSubscriberCount': False, 'videoCount': '13604'}"
4201,बालेनले दिए ओलीलाई दनकः ‘आफू प्रम हुँदा के हेरेर बस्नुभो ? लिङ्देन र रवि बिना नै बन्दैछ नयाँ सरकार।,News24 Nepal,UCjG2HX7jfwqIjzTlaF1CPGA,2022-11-29T17:01:54Z,PT46M2S,NP,Nepal,24,"{'viewCount': '386625', 'likeCount': '9781', 'favoriteCount': '0', 'commentCount': '1945'}","{'viewCount': '743923391', 'subscriberCount': '2730000', 'hiddenSubscriberCount': False, 'videoCount': '55692'}"
4202,"The Warriorr New Released Full Hindi Dubbed Movie | Ram Pothineni, Aadhi Pinisetty, Krithi Shetty",RKD Studios,UCjBwQ6M9QyCgO5Pp-TQRFUA,2022-11-20T17:15:10Z,PT2H9M49S,NP,Nepal,24,"{'viewCount': '58496346', 'likeCount': '1116743', 'favoriteCount': '0', 'commentCount': '19788'}","{'viewCount': '4601154388', 'subscriberCount': '17400000', 'hiddenSubscriberCount': False, 'videoCount': '700'}"
4203,Teacher हो तो ऐसा😭🙏 #teacher  #emotional #inspiration #motivation,Ishaan Ali 11,UCN4NflpHqLeHQZ91kTUVCBw,2022-11-26T15:13:51Z,PT1M,NP,Nepal,22,"{'viewCount': '27901284', 'likeCount': '2448659', 'favoriteCount': '0', 'commentCount': '2906'}","{'viewCount': '7717476966', 'subscriberCount': '12300000', 'hiddenSubscriberCount': False, 'videoCount': '628'}"
4204,Jailer New (2022) Released Full Hindi Dubbed Action Movie | Superstar Rajnikant New Movie 2022,Time Films,UCvu4migESxhwIF5P0IhN-GA,2022-11-28T12:45:32Z,PT2H35M31S,NP,Nepal,10,"{'viewCount': '6251724', 'likeCount': '74369', 'favoriteCount': '0', 'commentCount': '629'}","{'viewCount': '33900265', 'subscriberCount': '528000', 'hiddenSubscriberCount': False, 'videoCount': '17'}"
4205,"CHACHAHUI - New Nepali Full Movie || Aryan Sigdel, Miruna Magar, Bholaraj Sapkota, Maotse Gurung",OSR Digital,UCxCoea3ulOukfXiYAm87ZIA,2022-11-20T07:15:10Z,PT2H4M40S,NP,Nepal,1,"{'viewCount': '1954071', 'likeCount': '38652', 'favoriteCount': '0', 'commentCount': '740'}","{'viewCount': '2768949264', 'subscriberCount': '5990000', 'hiddenSubscriberCount': False, 'videoCount': '3469'}"
4206,Balen Shah - Tripureshwor Sukumbasi Slum - Maoist majority people show true color to Kathmandu Mayor,Anand Nepal,UC5x35lfS6glv0VVYC-goaow,2022-11-28T23:15:02Z,PT8M32S,NP,Nepal,22,"{'viewCount': '167793', 'likeCount': '3694', 'favoriteCount': '0', 'commentCount': '651'}","{'viewCount': '212029042', 'subscriberCount': '804000', 'hiddenSubscriberCount': False, 'videoCount': '2275'}"
4207,I TRIED MAKING EDIBLE WATER BOTTLES,MrMiko 2.0,UCbXyJGtF1IrRmrerL9xzDbA,2022-11-25T06:08:53Z,PT49S,NP,Nepal,22,"{'viewCount': '10291235', 'likeCount': '904429', 'favoriteCount': '0', 'commentCount': '549'}","{'viewCount': '682203090', 'subscriberCount': '1850000', 'hiddenSubscriberCount': False, 'videoCount': '95'}"
4208,Nepali Serial Juthe (जुठे) Episode 86 || November 16 - 2022 By Raju Poudel Marichman Shrestha,Master TV,UCgJiJkUTIO0gOhsjsgGZL6Q,2022-11-16T15:15:09Z,PT41M51S,NP,Nepal,24,"{'viewCount': '2010084', 'likeCount': '54575', 'favoriteCount': '0', 'commentCount': '1348'}","{'viewCount': '215227789', 'subscriberCount': '980000', 'hiddenSubscriberCount': False, 'videoCount': '241'}"
4209,सुकुम्बासी बस्तीमा Balenको टोली माथि ढुङ्गामुडा ! घाइते भएका राजु पाण्डे बोले मर्न पनि तयार छौ !Raju,FunFunny Entertainment,UC76gH0FwpTG6G6KbaA5s5Sg,2022-11-28T16:41:06Z,PT13M42S,NP,Nepal,24,"{'viewCount': '481463', 'likeCount': '8523', 'favoriteCount': '0', 'commentCount': '1082'}","{'viewCount': '9935632', 'subscriberCount': '81600', 'hiddenSubscriberCount': False, 'videoCount': '289'}"
4210,Do you watch Tv serials ? 😂 #gopibahu #yerishtakyakehlatahai #jagritipahwa,Jagriti Pahwa,UCMPY7EhVHDEgz4t7z5ncv3A,2022-11-25T13:31:28Z,PT1M,NP,Nepal,23,"{'viewCount': '12308781', 'likeCount': '694560', 'favoriteCount': '0', 'commentCount': '269'}","{'viewCount': '705976097', 'subscriberCount': '946000', 'hiddenSubscriberCount': False, 'videoCount': '189'}"
4211,bill kon pay krega…😒 #payalpanchal #shorts,Payal Panchal,UCai2GPLiGYuTSgB4v6UmGLg,2022-11-20T16:08:31Z,PT59S,NP,Nepal,23,"{'viewCount': '25098373', 'likeCount': '1447543', 'favoriteCount': '0', 'commentCount': '451'}","{'viewCount': '667230863', 'subscriberCount': '1920000', 'hiddenSubscriberCount': False, 'videoCount': '200'}"
4212,"SP राजु पाण्डेसंग सनसनीपूर्ण अन्तरवार्ता: सुकुम्बासीसंग भिड्न तयार भो कमाण्डो टोलि, अब पछि हट्दैनौ",Onlinetv Nepal,UCbzFzlBEU_xFahqhGbEMJXQ,2022-11-29T12:35:17Z,PT13M23S,NP,Nepal,24,"{'viewCount': '337072', 'likeCount': '9252', 'favoriteCount': '0', 'commentCount': '1194'}","{'viewCount': '423412789', 'subscriberCount': '1560000', 'hiddenSubscriberCount': False, 'videoCount': '5371'}"
4213,Maar Moj is viral now🔥😂 #chetanmonga #comedy #shorts,Chetan Monga Vlogs,UCZLOlM5df0CXW9bP5MAeE7A,2022-11-24T14:30:13Z,PT1M,NP,Nepal,22,"{'viewCount': '21689089', 'likeCount': '1757636', 'favoriteCount': '0', 'commentCount': '1286'}","{'viewCount': '7396346532', 'subscriberCount': '9960000', 'hiddenSubscriberCount': False, 'videoCount': '767'}"
4214,"Mayor Balen on KP Oli statement about Sukumbasi of Tripureshwor Bagmati bank & Guthi, Darahara case",Anand Nepal,UC5x35lfS6glv0VVYC-goaow,2022-11-29T17:00:48Z,PT9M16S,NP,Nepal,22,"{'viewCount': '132110', 'likeCount': '3439', 'favoriteCount': '0', 'commentCount': '939'}","{'viewCount': '212029042', 'subscriberCount': '804000', 'hiddenSubscriberCount': False, 'videoCount': '2275'}"
4215,Coz it’s trending🔥#funny #shorts #comedy #koushalmonga,Koushal Monga,UCgsdrGox82hP4o97-kt8sjg,2022-11-25T13:30:17Z,PT1M,NP,Nepal,22,"{'viewCount': '6578238', 'likeCount': '406425', 'favoriteCount': '0', 'commentCount': '530'}","{'viewCount': '4576805047', 'subscriberCount': '5370000', 'hiddenSubscriberCount': False, 'videoCount': '816'}"
4216,Hari Full Movie | Bipin Karki | Sunita Shrestha Thakur | New Nepali Movie || Nepalflix  Movie🎬,Nepalflix,UC3fn0ttqIPkftcnAW39FDWQ,2022-11-28T12:15:07Z,PT1H45M37S,NP,Nepal,24,"{'viewCount': '164798', 'likeCount': '3287', 'favoriteCount': '0', 'commentCount': '91'}","{'viewCount': '27207170', 'subscriberCount': '198000', 'hiddenSubscriberCount': False, 'videoCount': '377'}"
4217,nepali prank | press meet prank |funny/comedy epic reaction prank|alish rai new prank 2022|sorry mom,Alish Rai,UC3eTHGL1KiDJcNgOKQjLE_w,2022-11-29T12:15:09Z,PT27M13S,NP,Nepal,24,"{'viewCount': '163305', 'likeCount': '13577', 'favoriteCount': '0', 'commentCount': '863'}","{'viewCount': '72259138', 'subscriberCount': '774000', 'hiddenSubscriberCount': False, 'videoCount': '96'}"
4218,"जेरीको खुलासा : म्युजिक भिडियोमा पूर्वपति शंकरलाई खेलाउने, अब नरुने, फेरि सँगै बस्नेबारे यस्तो छ सोच",Prime Times HD,UCL1Zr3XniRSwZOcqnpAKtfg,2022-11-19T16:50:34Z,PT1H4M20S,NP,Nepal,25,"{'viewCount': '567668', 'likeCount': '13709', 'favoriteCount': '0', 'commentCount': '912'}","{'viewCount': '258034783', 'subscriberCount': '1160000', 'hiddenSubscriberCount': False, 'videoCount': '18367'}"
4219,Cute love story😅❤️#shorts #varunbundela,vlogger varun,UCPXQ211d2zbLXFmFr4uy7YQ,2022-11-30T08:22:48Z,PT1M,NP,Nepal,20,"{'viewCount': '3378642', 'likeCount': '265832', 'favoriteCount': '0', 'commentCount': '272'}","{'viewCount': '964497689', 'subscriberCount': '3190000', 'hiddenSubscriberCount': False, 'videoCount': '128'}"
4220,Zindagi Me Bohot Struggle he!😭😢 | go create this trend using the #1se23 #ad #shorts,Thugesh Shorts,UCGCh409DId2JGBRGnyIfhEw,2022-11-25T14:27:14Z,PT53S,NP,Nepal,24,"{'viewCount': '8681236', 'likeCount': '864210', 'favoriteCount': '0', 'commentCount': '1906'}","{'viewCount': '749461421', 'subscriberCount': '1770000', 'hiddenSubscriberCount': False, 'videoCount': '241'}"
4221,"बालेन शाह बिरुद्ध खुकुरी लिएर सडकमा उत्रिए, सुकुम्बासी प्रकरणले टाउको फोराफोर बाँकी नराख्ने चेतावनी",Sunaulo Nepal TV,UCo_hCisNRWC3pmRuuEqfP9A,2022-11-28T13:14:58Z,PT14M51S,NP,Nepal,25,"{'viewCount': '118400', 'likeCount': '2033', 'favoriteCount': '0', 'commentCount': '331'}","{'viewCount': '219062062', 'subscriberCount': '798000', 'hiddenSubscriberCount': False, 'videoCount': '4964'}"
4222,Newly Released 2022 Blockbuster Hindi Full Movie | Latest Hindi Action Movie,RG Entertainment,UCgfO009hB_847kwL6NQnn-w,2022-11-10T12:30:27Z,PT2H14M29S,NP,Nepal,1,"{'viewCount': '7801964', 'likeCount': '123427', 'favoriteCount': '0', 'commentCount': '3477'}","{'viewCount': '692591462', 'subscriberCount': '7510000', 'hiddenSubscriberCount': False, 'videoCount': '70'}"
4223,Apple pencil vs Apsara pencil क्या होगा ? #shorts  #techmaster,Tech Master Shorts,UCglXlpWjIi95auM3umWWLdw,2022-11-21T14:45:01Z,PT49S,NP,Nepal,22,"{'viewCount': '11981562', 'likeCount': '698986', 'favoriteCount': '0', 'commentCount': '749'}","{'viewCount': '776603933', 'subscriberCount': '2190000', 'hiddenSubscriberCount': False, 'videoCount': '333'}"
4224,"दोश्रो दिन पनि यस्तो हुदै छ सुकुम्बासी बस्तिमा,नेपाल प्रहरी अघि बढ्यो ,यस्ता छन माग balen shah new |",Prayash Media,UCQOXavgwYEGzaPWvpD_Jn5A,2022-11-29T06:28:19Z,PT12M36S,NP,Nepal,22,"{'viewCount': '252181', 'likeCount': '4511', 'favoriteCount': '0', 'commentCount': '902'}","{'viewCount': '67599025', 'subscriberCount': '460000', 'hiddenSubscriberCount': False, 'videoCount': '867'}"
4225,ശരിതാനാ ശരിതാപ്പാ😜😂family time🥰,Oru Al Mallu Family,UCv2c5G55dzgqYlq55tXHu0Q,2022-11-24T13:14:31Z,PT58S,NP,Nepal,22,"{'viewCount': '8541596', 'likeCount': '190465', 'favoriteCount': '0', 'commentCount': '61'}","{'viewCount': '1315896484', 'subscriberCount': '1220000', 'hiddenSubscriberCount': False, 'videoCount': '496'}"
4226,#shorts #ashortaday,CHANDAN ART ACADEMY,UCuIpkP1H2Vb_NFu8dLIWoPw,2022-11-06T12:31:30Z,PT14S,NP,Nepal,27,"{'viewCount': '25797174', 'likeCount': '703685', 'favoriteCount': '0', 'commentCount': '681'}","{'viewCount': '4423012514', 'subscriberCount': '5990000', 'hiddenSubscriberCount': False, 'videoCount': '1123'}"
4227,Bus Late na hi ho😂 #chetanmonga #comedy #shorts,Chetan Monga Vlogs,UCZLOlM5df0CXW9bP5MAeE7A,2022-11-15T14:40:00Z,PT54S,NP,Nepal,22,"{'viewCount': '84959546', 'likeCount': '4930147', 'favoriteCount': '0', 'commentCount': '1754'}","{'viewCount': '7396346532', 'subscriberCount': '9960000', 'hiddenSubscriberCount': False, 'videoCount': '767'}"
4228,Shahid Kapoor & Kiara Advani's Blockbuster Romantic Hindi Full Movie | Arjan Bajwa,RG Entertainment Plus,UCvVdOB-KE7WlAQA25pn1jSQ,2022-11-24T10:30:10Z,PT2H50M32S,NP,Nepal,22,"{'viewCount': '1493765', 'likeCount': '27743', 'favoriteCount': '0', 'commentCount': '402'}","{'viewCount': '55407799', 'subscriberCount': '379000', 'hiddenSubscriberCount': False, 'videoCount': '8'}"
4229,बिहे बिशेषः सलोनले सिन्दुर हाल्दा करिश्माले रुदै खुट्टा ढोगिन् | पूजा नाच्दा पर्यो लडाईं झगडा,Ramailo Chha,UCmdBdDnYnsOEO8vbuHn8orA,2022-11-28T13:43:38Z,PT14M13S,NP,Nepal,24,"{'viewCount': '667677', 'likeCount': '12267', 'favoriteCount': '0', 'commentCount': '214'}","{'viewCount': '341956349', 'subscriberCount': '1370000', 'hiddenSubscriberCount': False, 'videoCount': '2357'}"
4230,Portugal vs. Uruguai  | Melhores momentos | Mundial 2022,RTP,UCWPpeeDOykyH5ducPITCDPw,2022-11-28T21:17:49Z,PT2M,NP,Nepal,17,"{'viewCount': '854819', 'likeCount': '5947', 'favoriteCount': '0', 'commentCount': '285'}","{'viewCount': '530399808', 'subscriberCount': '615000', 'hiddenSubscriberCount': False, 'videoCount': '24828'}"
4231,Hostel rooms be like 😂 #hostellife #girlshostel #jagritipahwa #hostelroom,Jagriti Pahwa,UCMPY7EhVHDEgz4t7z5ncv3A,2022-11-22T15:44:57Z,PT42S,NP,Nepal,23,"{'viewCount': '10637792', 'likeCount': '470897', 'favoriteCount': '0', 'commentCount': '157'}","{'viewCount': '705976097', 'subscriberCount': '946000', 'hiddenSubscriberCount': False, 'videoCount': '189'}"
4232,Match Highlights - Qatar 0-2 Ecuador - FIFA World Cup Qatar 2022 | JioCinema & Sports18,JioCinema,UC8To9CFsZzvPafxMLzS08iA,2022-11-20T19:51:45Z,PT4M11S,NP,Nepal,17,"{'viewCount': '2555152', 'likeCount': '50031', 'favoriteCount': '0', 'commentCount': '1705'}","{'viewCount': '541234394', 'subscriberCount': '2270000', 'hiddenSubscriberCount': False, 'videoCount': '869'}"
4233,Bediya New (2022) Released Full Hindi Dubbed Action Movie | Superstar Ntr New Blockbuster Movie 2022,Time Films,UCvu4migESxhwIF5P0IhN-GA,2022-11-25T12:30:17Z,PT2H21M16S,NP,Nepal,10,"{'viewCount': '10248778', 'likeCount': '105459', 'favoriteCount': '0', 'commentCount': '1732'}","{'viewCount': '33900265', 'subscriberCount': '528000', 'hiddenSubscriberCount': False, 'videoCount': '17'}"
4234,"#Pawan Singh, Shilpi Raj | पुदीना ऐ हसीना 2.0 | #VIDEO | Le Lo Pudina | Ft. Sweety | Bhojpuri Song",Wave Music,UC22nIfOTM7KLIQuFGMKzQbg,2022-11-29T02:32:06Z,PT4M19S,NP,Nepal,10,"{'viewCount': '12497530', 'likeCount': '431219', 'favoriteCount': '0', 'commentCount': '111872'}","{'viewCount': '38339972054', 'subscriberCount': '55000000', 'hiddenSubscriberCount': False, 'videoCount': '18883'}"
4235,माँ है तो सब है माँ के जैसा कोई नहीं 🥺❤❤ |Kunal Monu Gyanu Paudwal #shorts,Kunal monu,UC64f5UX8h_RdQLEu9vTU62g,2022-11-30T01:00:11Z,PT1M,NP,Nepal,24,"{'viewCount': '2922509', 'likeCount': '141271', 'favoriteCount': '0', 'commentCount': '2038'}","{'viewCount': '1634811770', 'subscriberCount': '4150000', 'hiddenSubscriberCount': False, 'videoCount': '856'}"
4236,स्वतन्त्र पार्टी सरकारमा कि प्रतिपक्षमा ! भरोसामा बदलिएला त रविप्रतिको आशा? | Tamasoma Jyotirgamaya,AP1 HD,UCFlPB2adH_uHaJfUCODTdrQ,2022-11-28T15:15:09Z,PT53M56S,NP,Nepal,24,"{'viewCount': '124871', 'likeCount': '2456', 'favoriteCount': '0', 'commentCount': '379'}","{'viewCount': '174598732', 'subscriberCount': '931000', 'hiddenSubscriberCount': False, 'videoCount': '9860'}"
4237,The Dumbbell Only 1 Person Could Lift,Browney Shorts,UCuJBpMyxlmemsQiivWPcGrQ,2022-11-22T18:00:00Z,PT1M,NP,Nepal,22,"{'viewCount': '17338811', 'likeCount': '1114461', 'favoriteCount': '0', 'commentCount': '2595'}","{'viewCount': '1100030243', 'subscriberCount': '1660000', 'hiddenSubscriberCount': False, 'videoCount': '253'}"
4238,इसलिए है Apple Cloth इतना महंगा....#shorts,Tech Master Shorts,UCglXlpWjIi95auM3umWWLdw,2022-11-28T11:30:20Z,PT58S,NP,Nepal,22,"{'viewCount': '4786917', 'likeCount': '371585', 'favoriteCount': '0', 'commentCount': '298'}","{'viewCount': '776603933', 'subscriberCount': '2190000', 'hiddenSubscriberCount': False, 'videoCount': '333'}"
4239,Sir ka nail tattoo kaisa laga #trending,Mahesh Chavan,UCqTmCuf2W7IMrvYrxFlmufQ,2022-11-27T08:24:34Z,PT56S,NP,Nepal,24,"{'viewCount': '3807127', 'likeCount': '291152', 'favoriteCount': '0', 'commentCount': '402'}","{'viewCount': '2403829440', 'subscriberCount': '5200000', 'hiddenSubscriberCount': False, 'videoCount': '695'}"
4240,Jung Kook from BTS performs 'Dreamers' at FIFA World Cup opening ceremony,FIFA,UCpcTrCXblq78GZrTUTLWeBw,2022-11-20T18:38:56Z,PT2M4S,NP,Nepal,10,"{'viewCount': '32659815', 'likeCount': '1676952', 'favoriteCount': '0', 'commentCount': '69227'}","{'viewCount': '4343682153', 'subscriberCount': '16000000', 'hiddenSubscriberCount': False, 'videoCount': '10034'}"
4241,"एर्पोटमा पहिलोपटक रोय यतिधेरै कलाकारहरु, सबैको मन रुहाउने कारुणीक भिडियो मन थामेर हेर्नुहोला।",SANJIBINI Entertainment,UC8toIZ89qMcixkY8E2i1TqA,2022-11-28T17:37:03Z,PT20M26S,NP,Nepal,24,"{'viewCount': '81305', 'likeCount': '1248', 'favoriteCount': '0', 'commentCount': '28'}","{'viewCount': '149885314', 'subscriberCount': '635000', 'hiddenSubscriberCount': False, 'videoCount': '1403'}"
4242,nepali prank || meat prank | मासु lattest new nepali prank 2022 | funny/comedy prank | alish rai new,Alish Rai,UC3eTHGL1KiDJcNgOKQjLE_w,2022-11-18T12:15:10Z,PT20M59S,NP,Nepal,24,"{'viewCount': '723344', 'likeCount': '43865', 'favoriteCount': '0', 'commentCount': '2077'}","{'viewCount': '72259138', 'subscriberCount': '774000', 'hiddenSubscriberCount': False, 'videoCount': '96'}"
4243,Aap konse wale ho?😂 #funnyvideos #comedy #youtubeshorts,Ketan mehta,UCr-KG8Ffr6xztQwV5MAyh3Q,2022-11-18T14:27:23Z,PT1M,NP,Nepal,22,"{'viewCount': '24912415', 'likeCount': '1444091', 'favoriteCount': '0', 'commentCount': '2950'}","{'viewCount': '4055771166', 'subscriberCount': '5160000', 'hiddenSubscriberCount': False, 'videoCount': '844'}"
4244,लेटेस्ट नई रिलीज़ मूवी हिंदी डब में | साउथ एक्शन फुल रोमांटिक लव स्टोरी मूवी हिंदी में | सुरिया,Master Media,UCVxRBVmOGoZRpohJygkkUUw,2022-11-24T13:00:06Z,PT2H49M37S,NP,Nepal,22,"{'viewCount': '12706587', 'likeCount': '64916', 'favoriteCount': '0', 'commentCount': '555'}","{'viewCount': '27572588', 'subscriberCount': '93900', 'hiddenSubscriberCount': False, 'videoCount': '17'}"
4245,Argentina vs. Mexico - Melhores Momentos,RTP,UCWPpeeDOykyH5ducPITCDPw,2022-11-26T21:06:44Z,PT2M6S,NP,Nepal,17,"{'viewCount': '2344038', 'likeCount': '28907', 'favoriteCount': '0'}","{'viewCount': '530399808', 'subscriberCount': '615000', 'hiddenSubscriberCount': False, 'videoCount': '24828'}"
4246,नेहा चौधरीको घरमा पुग्दा। थला परेकी नेहाले सबै वास्तविकता खोलिन् Neha Chaudhary,Mechikali Khabar,UC0W29Vv2g4y0XXPhN7av7Lw,2022-11-14T04:09:30Z,PT32M6S,NP,Nepal,22,"{'viewCount': '1032540', 'likeCount': '31775', 'favoriteCount': '0', 'commentCount': '2076'}","{'viewCount': '208980128', 'subscriberCount': '1600000', 'hiddenSubscriberCount': False, 'videoCount': '702'}"
4247,"बच्चा कै लागी बाँच्छु, रबिनसँग बल्ल खोलिन सबै कुरा | Rabin Lamichhane Vs Babita Baniya Jeri Ep.479",Sarangi Sansar,UCL9MW_281Sc9thPznIWQeiA,2022-11-14T14:15:09Z,PT40M45S,NP,Nepal,24,"{'viewCount': '788969', 'likeCount': '16891', 'favoriteCount': '0', 'commentCount': '569'}","{'viewCount': '238625510', 'subscriberCount': '813000', 'hiddenSubscriberCount': False, 'videoCount': '686'}"
4248,Tank Emptying Jugaad #shorts #nsexperiment,NS Experiment,UC9-tZQLFOybz7_ysWKbciLg,2022-11-19T15:49:11Z,PT43S,NP,Nepal,24,"{'viewCount': '42226324', 'likeCount': '1601171', 'favoriteCount': '0', 'commentCount': '2355'}","{'viewCount': '616030241', 'subscriberCount': '1900000', 'hiddenSubscriberCount': False, 'videoCount': '532'}"
4249,फिल्मी सैलीमा महानगरको कडा एक्सन ! ब्यापारीको बाटोका सबै सामान यसरी उठाए ! Balen Shah,FunFunny Entertainment,UC76gH0FwpTG6G6KbaA5s5Sg,2022-11-28T05:06:42Z,PT15M7S,NP,Nepal,24,"{'viewCount': '55157', 'likeCount': '923', 'favoriteCount': '0', 'commentCount': '180'}","{'viewCount': '9935632', 'subscriberCount': '81600', 'hiddenSubscriberCount': False, 'videoCount': '289'}"
4250,Nepali Serial Juthe (जुठे) Episode 85 || November 09 - 2022 By Raju Poudel Marichman Shrestha,Master TV,UCgJiJkUTIO0gOhsjsgGZL6Q,2022-11-09T15:15:08Z,PT47M32S,NP,Nepal,24,"{'viewCount': '2125787', 'likeCount': '57242', 'favoriteCount': '0', 'commentCount': '1894'}","{'viewCount': '215227789', 'subscriberCount': '980000', 'hiddenSubscriberCount': False, 'videoCount': '241'}"
4251,"Billie Eilish: Same Interview, The Sixth Year | Vanity Fair",Vanity Fair,UCIsbLox_y9dCIMLd8tdC6qg,2022-11-28T20:00:03Z,PT21M19S,NL,Netherlands,24,"{'viewCount': '4653396', 'likeCount': '326602', 'favoriteCount': '0', 'commentCount': '12727'}","{'viewCount': '1955901473', 'subscriberCount': '3910000', 'hiddenSubscriberCount': False, 'videoCount': '2554'}"
4252,EMILY BLACK ten HUWELIJK VRAGEN! 😍,Slotta,UCj1gY6Dm8VpEz9NKCCecF9Q,2022-11-28T18:00:07Z,PT22M26S,NL,Netherlands,20,"{'viewCount': '301820', 'likeCount': '20050', 'favoriteCount': '0', 'commentCount': '930'}","{'viewCount': '65599822', 'subscriberCount': '291000', 'hiddenSubscriberCount': False, 'videoCount': '671'}"
4253,BANKZITTERS VERSTOPPERTJE IN ROTTERDAM AHOY,Bankzitters,UC72_FRBE63kbHDYeKgc5HDg,2022-11-29T19:43:28Z,PT32M51S,NL,Netherlands,24,"{'viewCount': '376689', 'likeCount': '20537', 'favoriteCount': '0', 'commentCount': '358'}","{'viewCount': '346756309', 'subscriberCount': '740000', 'hiddenSubscriberCount': False, 'videoCount': '355'}"
4254,Mijn 9.000 euro Voetbalshirts Collectie! En Gesigneerd Shirt Unboxing,Raoul,UCg0G6cfC6FH4u9yW3y-LUZQ,2022-11-29T17:30:04Z,PT13M57S,NL,Netherlands,24,"{'viewCount': '77736', 'likeCount': '4497', 'favoriteCount': '0', 'commentCount': '80'}","{'viewCount': '174824477', 'subscriberCount': '506000', 'hiddenSubscriberCount': False, 'videoCount': '1132'}"
4255,DE RAARSTE FAMILLIE VLOGGERS...,Hanwe,UCJx1izJJh2GSQnn9Rmh3mAQ,2022-11-29T16:00:00Z,PT14M19S,NL,Netherlands,24,"{'viewCount': '81442', 'likeCount': '5771', 'favoriteCount': '0', 'commentCount': '424'}","{'viewCount': '489435336', 'subscriberCount': '1080000', 'hiddenSubscriberCount': False, 'videoCount': '613'}"
4256,€1 vs €1000 Eiland Survival!,Glowmovies,UCVW-rO63J7bTMCxG9RsT7Pg,2022-11-27T15:00:22Z,PT11M30S,NL,Netherlands,24,"{'viewCount': '387906', 'likeCount': '12262', 'favoriteCount': '0', 'commentCount': '591'}","{'viewCount': '244812797', 'subscriberCount': '863000', 'hiddenSubscriberCount': False, 'videoCount': '383'}"
4257,Gio op de Vlucht - Het Jachtseizoen '22 #3,StukTV,UCK5Fn7Z6-iFMdxEye2FsKXg,2022-11-19T16:00:05Z,PT28M1S,NL,Netherlands,24,"{'viewCount': '912447', 'likeCount': '21983', 'favoriteCount': '0', 'commentCount': '1293'}","{'viewCount': '1434957717', 'subscriberCount': '2590000', 'hiddenSubscriberCount': False, 'videoCount': '964'}"
4258,The Dumbbell Only 1 Person Could Lift,Browney Shorts,UCuJBpMyxlmemsQiivWPcGrQ,2022-11-22T18:00:00Z,PT1M,NL,Netherlands,22,"{'viewCount': '17338811', 'likeCount': '1114461', 'favoriteCount': '0', 'commentCount': '2595'}","{'viewCount': '1100030243', 'subscriberCount': '1660000', 'hiddenSubscriberCount': False, 'videoCount': '253'}"
4259,Ik Overleefde 48 Uur In Een Gevaarlijk Bos!,Darrellsteg,UCvRF5gm6wP5ls6E79Cs1cbw,2022-11-30T14:00:04Z,PT16M55S,NL,Netherlands,24,"{'viewCount': '63256', 'likeCount': '3639', 'favoriteCount': '0', 'commentCount': '203'}","{'viewCount': '26659164', 'subscriberCount': '224000', 'hiddenSubscriberCount': False, 'videoCount': '67'}"
4260,Yasak Elma 156. Bölüm,Yasak Elma,UC5TccbGxEeVMx9gL6wp9fOg,2022-11-28T21:00:26Z,PT2H13S,NL,Netherlands,24,"{'viewCount': '1297622', 'likeCount': '20527', 'favoriteCount': '0', 'commentCount': '1354'}","{'viewCount': '4116607803', 'subscriberCount': '3640000', 'hiddenSubscriberCount': False, 'videoCount': '5323'}"
4261,Metallica: Lux Æterna (Official Music Video),Metallica,UCbulh9WdLtEXiooRcYK7SWw,2022-11-28T15:00:20Z,PT3M31S,NL,Netherlands,10,"{'viewCount': '5410733', 'likeCount': '292569', 'favoriteCount': '0', 'commentCount': '33250'}","{'viewCount': '4762265323', 'subscriberCount': '9170000', 'hiddenSubscriberCount': False, 'videoCount': '1791'}"
